6.298976443165568706e-02,2.509776173917819264e-01,2.374072650080822910e-01
6.298976442550624499e-02,2.509776173795309484e-01,2.374072650008893504e-01
2.115516192872491166e-02,1.454481417163000778e-01,1.337011386298783966e-01
2.115516193981814563e-02,1.454481417544347399e-01,1.337011386519894041e-01
4.434678947212110367e-02,2.105867742098755380e-01,1.713154897446677039e-01
4.434678945949684786e-02,2.105867741799015425e-01,1.713154896797972060e-01
7.844165185472118385e-02,2.800743684358159569e-01,2.341438375052749543e-01
7.154720566133655757e-02,2.674830941598675405e-01,2.211388679775024013e-01
3.809841854478984019e-02,1.951881618971546273e-01,1.506663191212720132e-01
4.136709948237287521e-02,2.033890348135141690e-01,1.777193250212272813e-01
9.038273590234832677e-02,3.006372164292843152e-01,2.477223462460281522e-01
7.204761988980533383e-02,2.684168770584393071e-01,2.330944692977496013e-01
5.051605218306533251e-02,2.247577633432610300e-01,1.955209356847827373e-01
5.967043913548578105e-02,2.442753346850348450e-01,2.096983678971832965e-01
8.347631090592878833e-02,2.889226728831241764e-01,2.271048169641872727e-01
8.418105720544795390e-02,2.901397201443607354e-01,2.373774739613139506e-01
6.892899197952040424e-02,2.625433144826209708e-01,2.168313204046695419e-01
9.867712095147507245e-02,3.141291469308046813e-01,2.733917827877925810e-01
6.598092937150983051e-02,2.568675327313863499e-01,2.083077307156815938e-01
7.684880605790052333e-02,2.772161720713647859e-01,2.228069692726905027e-01
5.222479651973164355e-02,2.285274524422211406e-01,1.970033989932453433e-01
6.015233961662399403e-02,2.452597390861859239e-01,2.093211750374738833e-01
7.406455755245394679e-02,2.721480434477785426e-01,2.312098590741555326e-01
4.246857313328011169e-02,2.060790458374652800e-01,1.659160393189252625e-01
7.591919784613843092e-02,2.755343859596083855e-01,2.326393655059525167e-01
8.811447909205410989e-02,2.968408312413474137e-01,2.506550115831970293e-01
6.414204247844691731e-02,2.532627933164421918e-01,2.075702203198921958e-01
9.332141436949653590e-02,3.054855387240065778e-01,2.497407614819773802e-01
6.627086227556204523e-02,2.574312768013281572e-01,2.117858486863949397e-01
8.823910520035024851e-02,2.970506778318309782e-01,2.552722301763522550e-01
8.723483143641090620e-02,2.953554323800577919e-01,2.484335985197259900e-01
5.298697608783616009e-02,2.301890007968151464e-01,1.831218287797695410e-01
9.709026123069654235e-02,3.115931020268204454e-01,2.713472050281382497e-01
4.772774401911526049e-02,2.184668030139024497e-01,1.773298633318755035e-01
9.328407120317992740e-02,3.054244116032310830e-01,2.394915672715142163e-01
6.886831899218841258e-02,2.624277405157244836e-01,2.088195766914018037e-01
9.046786739530114640e-02,3.007787681923395628e-01,2.548015145531414283e-01
7.800946973250191818e-02,2.793017539015856809e-01,2.381425040733139709e-01
6.112830009129387870e-02,2.472413802163664354e-01,2.048004286158632836e-01
6.719332508825101580e-02,2.592167531010505788e-01,2.236854257020393366e-01
9.091238608729704240e-02,3.015168089631107828e-01,2.357729274493441107e-01
8.718528649217276161e-02,2.952715470413171395e-01,2.470127467448607617e-01
5.769511076995675891e-02,2.401980657081916604e-01,2.125595637466866916e-01
7.492217859913777311e-02,2.737191600877398878e-01,2.279509791780285066e-01
6.073625222573439397e-02,2.464472605360716884e-01,2.091147662810451946e-01
7.152402155921425142e-02,2.674397531393084559e-01,2.067953422964093346e-01
8.541839426322386797e-02,2.922642541660267490e-01,2.516762885718724085e-01
6.008617759191361291e-02,2.451248204321904434e-01,1.970997003985162366e-01
5.584324390281651673e-02,2.363117515123116241e-01,1.883369170764226108e-01
3.453880870006781345e-02,1.858461963562015318e-01,1.595886309036557704e-01
9.342003874866401658e-02,3.056469184347586632e-01,2.675245501839152440e-01
8.011481638962944518e-02,2.830456083206899787e-01,2.427863749466814547e-01
7.636237802650668038e-02,2.763374350798434298e-01,2.340681383341518540e-01
8.007789067389102511e-02,2.829803715346543846e-01,2.445893604695868750e-01
6.452901217651403620e-02,2.540256132292845193e-01,2.162289078048338642e-01
5.094743529183065611e-02,2.257153855895309980e-01,1.696174567441481595e-01
4.177518248549166174e-02,2.043897807755849227e-01,1.506027421143067979e-01
6.699264512286698392e-02,2.588293745363284271e-01,2.157684798601010590e-01
1.062603586000951950e-01,3.259760092400899034e-01,2.801602384577825400e-01
6.882785193478857533e-02,2.623506278528575653e-01,2.307143254402077293e-01
5.882426911908732875e-02,2.425371499772505657e-01,2.009738462314480112e-01
5.771745550175894773e-02,2.402445743440607684e-01,1.943329400487447678e-01
6.440029684023128309e-02,2.537721356655046057e-01,2.087523900470502347e-01
1.066144012108305866e-01,3.265186077558683286e-01,2.912890741877000034e-01
9.444258817238142256e-02,3.073151284469761158e-01,2.589892772265119936e-01
1.037487527053723019e-01,3.221005319855468896e-01,2.830877693034504206e-01
4.523249247313684829e-02,2.126793183954115707e-01,1.742076772474811241e-01
8.517499549949932025e-02,2.918475552398877571e-01,2.474588622048125575e-01
7.532827866065583411e-02,2.744599764276311471e-01,2.573626267405605406e-01
8.204990588065266821e-02,2.864435474585745878e-01,2.281663836998576445e-01
8.712566373959264310e-02,2.951705671973285372e-01,2.607271555593995149e-01
5.965131398734499490e-02,2.442361848443939942e-01,1.995731279161077343e-01
1.023035001797459875e-01,3.198491834908227527e-01,2.783340628796061589e-01
7.844632460995344669e-02,2.800827103017132780e-01,2.335033980311440882e-01
9.438726163776132994e-02,3.072250992965277483e-01,2.630747485498585725e-01
9.966591667731627968e-02,3.156990919805064411e-01,2.836098894567358752e-01
1.086125692753154987e-01,3.295642111566659538e-01,2.824236391135501179e-01
7.475601755321130415e-02,2.734154669238946234e-01,2.223564281765920136e-01
9.203023354513725773e-02,3.033648521914449891e-01,2.611375617085902046e-01
7.775147094218136379e-02,2.788395074988143651e-01,2.335903024973118303e-01
8.391496138369758384e-02,2.896807922242991551e-01,2.469764330655476736e-01
7.264899113123995944e-02,2.695347679451390310e-01,2.234282538392242945e-01
6.872606466453798357e-02,2.621565651753508530e-01,2.161262005470477032e-01
7.660292546455724216e-02,2.767723350780515457e-01,2.421886055673067029e-01
5.098041107009979728e-02,2.257884210275181436e-01,1.845410584058720660e-01
7.202748259290339683e-02,2.683793632023583897e-01,2.214111911741124539e-01
8.295459593208098781e-02,2.880183951279518539e-01,2.379844610482781397e-01
7.793946835019889552e-02,2.791764108054240467e-01,2.288075113974889219e-01
7.025907496763979243e-02,2.650642845945861970e-01,2.228136651540725821e-01
9.332273297662226075e-02,3.054876969316804858e-01,2.646097450813927332e-01
6.081293677789832708e-02,2.466027915046752339e-01,1.964368376845538056e-01
5.498973624668315741e-02,2.344989045745910494e-01,2.046959791785611382e-01
8.820529682991287701e-02,2.969937656414909921e-01,2.606047865330607949e-01
8.012804321466922286e-02,2.830689725396784429e-01,2.110942816874781802e-01
6.451881885236483705e-02,2.540055488613680579e-01,2.123440087110218533e-01
8.211712708207724587e-02,2.865608610436485293e-01,2.376608763681043734e-01
8.431476420253543325e-02,2.903700470133506184e-01,2.418141575512367247e-01
9.593064719081122182e-02,3.097267298616818154e-01,2.630440089345947863e-01
7.561719071738721987e-02,2.749858009377706414e-01,2.278863204160709033e-01
5.947687887474855523e-02,2.438788200618260960e-01,1.916340362187404223e-01
6.590637468698218315e-02,2.567223688870570175e-01,2.303983768478506111e-01
8.548962536976036086e-02,2.923860895626882450e-01,2.423664309272648143e-01
5.858834119686674724e-02,2.420502865044095453e-01,1.975917761050446364e-01
9.093324942451934401e-02,3.015514042821212937e-01,2.571164709238682455e-01
9.894682896956591422e-02,3.145581487890051764e-01,2.631357465301066845e-01
1.163684202418370089e-01,3.411281580899427901e-01,3.122646333815951025e-01
5.873977521969284132e-02,2.423628998417308167e-01,1.970967832813525500e-01
6.749118481870526598e-02,2.597906557571023622e-01,2.084136721458031694e-01
8.856016613497225132e-02,2.975906015568574037e-01,2.530593491517131310e-01
4.157950814948312146e-02,2.039105395743023297e-01,1.736165164163338270e-01
8.651928864782593154e-02,2.941416132542723494e-01,2.462851185714645397e-01
7.030913671362000461e-02,2.651587009954981533e-01,2.139719941371510392e-01
9.085291757967184356e-02,3.014181772549091587e-01,2.643896471124854153e-01
8.047621931383522331e-02,2.836833081339739659e-01,2.264515946593839701e-01
5.103336155632436782e-02,2.259056474644323131e-01,1.885384584038135025e-01
3.297741769163383546e-02,1.815968548506108893e-01,1.428801099038835565e-01
8.121959764308948893e-02,2.849905220232586966e-01,2.497756506780257901e-01
5.779438827831326342e-02,2.404046344776099853e-01,1.996480159991692316e-01
7.090045819615577172e-02,2.662713995083884067e-01,2.180158814312685989e-01
7.450858868137245905e-02,2.729626140726463257e-01,2.205389335971242870e-01
9.504968464457599908e-02,3.083012887494568921e-01,2.643010333112782995e-01
5.399702999751617577e-02,2.323726102567085505e-01,1.980486173606281763e-01
8.968322280327586937e-02,2.994715726129541511e-01,2.653330714796342527e-01
7.437595812056162214e-02,2.727195594755932317e-01,2.184621926617721088e-01
9.258419266873606224e-02,3.042765069287079460e-01,2.541623695630010338e-01
9.164465650180687872e-02,3.027286846366014084e-01,2.611337164125440147e-01
9.892233139412756615e-02,3.145192067173760986e-01,2.815353154623487231e-01
1.196129939092353545e-01,3.458511152349162954e-01,3.005255598627233349e-01
5.943242853003249948e-02,2.437876709967764233e-01,2.105051961493460688e-01
8.331182829059256834e-02,2.886378843648085279e-01,2.570357079688418422e-01
7.762558075756527398e-02,2.786136765443600338e-01,2.307834636807269690e-01
1.107893009172623566e-01,3.328502680144067027e-01,2.881973794001363998e-01
7.065815154689608635e-02,2.658160107045775544e-01,2.120422912523383663e-01
6.027863590886852613e-02,2.455170786500778801e-01,1.933617498669785162e-01
7.276298857973502454e-02,2.697461558201247334e-01,2.347440577973866904e-01
9.007046239739667504e-02,3.001174143521109783e-01,2.470233090244051133e-01
1.182091416910001080e-01,3.438155634798985005e-01,2.966680708650100695e-01
7.292601804871001736e-02,2.700481772734451003e-01,2.155166490465019458e-01
8.459131220339155544e-02,2.908458564315323791e-01,2.462934244088174074e-01
8.406758219067224369e-02,2.899441018380478075e-01,2.536659984741695406e-01
5.351163449150168894e-02,2.313258189037740997e-01,1.993527048883508568e-01
9.391488755569471492e-02,3.064553598090506981e-01,2.688471192835055756e-01
8.263023475758222991e-02,2.874547525395644287e-01,2.553415624191922029e-01
