6.298976443165568706e-02,2.509776173917819264e-01,2.374072650080822910e-01
6.298976442550624499e-02,2.509776173795309484e-01,2.374072650008893504e-01
2.115516192872491166e-02,1.454481417163000778e-01,1.337011386298783966e-01
2.115516193981814563e-02,1.454481417544347399e-01,1.337011386519894041e-01
4.434678947212110367e-02,2.105867742098755380e-01,1.713154897446677039e-01
4.434678945949684786e-02,2.105867741799015425e-01,1.713154896797972060e-01
6.451810904509215627e-02,2.540041516296380197e-01,2.149792274679814819e-01
3.913835001615165177e-02,1.978341477504620693e-01,1.752510163495559214e-01
7.734754264390389378e-02,2.781142618491613816e-01,2.199425391395511131e-01
6.187325983427970078e-02,2.487433613873538119e-01,1.965395061396270349e-01
7.250234547280874631e-02,2.692625957551637583e-01,2.296665112392045349e-01
4.580374318301647096e-02,2.140180907844392300e-01,1.713713755096065716e-01
7.081835882378662017e-02,2.661171900193345374e-01,2.228339996864230621e-01
8.605976311808927193e-02,2.933594435468019346e-01,2.419555136903650816e-01
7.283687939676172785e-02,2.698830846806848927e-01,2.214468190421618743e-01
5.787375907375896800e-02,2.405696553469680032e-01,1.918031810727089947e-01
5.711866715565545177e-02,2.389951195226702740e-01,1.932302268163562375e-01
9.092253415145792883e-02,3.015336368491216001e-01,2.606249490996107032e-01
6.722611697093359984e-02,2.592799972441638401e-01,2.109947012581229187e-01
3.975230038236508140e-02,1.993797893026399148e-01,1.546615075666104011e-01
6.486826584669018458e-02,2.546924927175714393e-01,2.034017246732952033e-01
6.245889358356491311e-02,2.499177736447828480e-01,2.157760015553928656e-01
8.138309829568642073e-02,2.852772305945331377e-01,2.408680585760162307e-01
6.981186300885210139e-02,2.642193463939612741e-01,2.169625512805949397e-01
8.685158393667517795e-02,2.947059278953770289e-01,2.492791971324675726e-01
6.302301675438148898e-02,2.510438542453917177e-01,2.129238149487068521e-01
8.563308268410697865e-02,2.926313084482023985e-01,2.486741110522368570e-01
8.921138897863090111e-02,2.986827564132735757e-01,2.495389323165512485e-01
1.003157424443812118e-01,3.167266052045221159e-01,2.730943902643593324e-01
5.580194933175319782e-02,2.362243622739898519e-01,1.923424534786652151e-01
1.186485007311922912e-01,3.444539167017734438e-01,3.076843141136858528e-01
9.694692098887917886e-02,3.113630051706194335e-01,2.764090719635249327e-01
3.817351415458542646e-02,1.953804344211196309e-01,1.607940224510362726e-01
5.452502833963413648e-02,2.335059492596155140e-01,1.937583578890172409e-01
5.711591133736296927e-02,2.389893540251593895e-01,1.880027376129370098e-01
8.248523160585315150e-02,2.872024227019214226e-01,2.413987022196514842e-01
9.365069350755962641e-02,3.060240080574718746e-01,2.605219110066491761e-01
8.005679090567813239e-02,2.829430877503073538e-01,2.390455621014336007e-01
5.513922928688703290e-02,2.348174382086795353e-01,1.968126115295146805e-01
6.625824248582527776e-02,2.574067646465905690e-01,2.181483345495220383e-01
6.683625836308026980e-02,2.585270940599462275e-01,2.165120039839231458e-01
4.695091187200195471e-02,2.166815909854871713e-01,1.859580859125402608e-01
8.324537033644192896e-02,2.885227379886062260e-01,2.577864692124607893e-01
6.092991563567689423e-02,2.468398582799724850e-01,1.984266455827255193e-01
5.831871184512320283e-02,2.414926745164813482e-01,2.037759059570476705e-01
9.501517518044252930e-02,3.082453165588124877e-01,2.465400845451775069e-01
7.483896109969552513e-02,2.735671052953836391e-01,2.347914274536898604e-01
6.533349962405719802e-02,2.556041854588011475e-01,2.084757574793589252e-01
8.154146639851542200e-02,2.855546644663949918e-01,2.380158008962958704e-01
6.877987809504071404e-02,2.622591811453713895e-01,2.140041342563448745e-01
8.989562212563564914e-02,2.998259864081758708e-01,2.509504331283439749e-01
5.988114693553624884e-02,2.447062462127524984e-01,1.980721414912943457e-01
7.064352502533914613e-02,2.657884967889678207e-01,2.327840976560384134e-01
7.068537856622730819e-02,2.658672198038474210e-01,2.154340218880327340e-01
4.942526955727160470e-02,2.223179469976987732e-01,1.758635780999784348e-01
7.785036694811725555e-02,2.790167861403992089e-01,2.104517097623808675e-01
6.648750433714345487e-02,2.578517099752170583e-01,2.063242875061645221e-01
8.459034932101011650e-02,2.908442011129156457e-01,2.559292625648967867e-01
9.163630078105018673e-02,3.027148836463945392e-01,2.550572180926586330e-01
7.405553245017737485e-02,2.721314617058773200e-01,2.379306832333953903e-01
7.550602310221793401e-02,2.747835932187690511e-01,2.386138449203494827e-01
8.406239304010482138e-02,2.899351531637804347e-01,2.471588393338388645e-01
7.099659722590878630e-02,2.664518666211756481e-01,2.208193359770940223e-01
8.809782137613851594e-02,2.968127715852849069e-01,2.451044828917016138e-01
8.357540573950629492e-02,2.890941122532700303e-01,2.417543380148190202e-01
8.940368856223959715e-02,2.990044958896765359e-01,2.555748595622980290e-01
8.199557504884931458e-02,2.863486948614386574e-01,2.472311726337011739e-01
9.571242711746061338e-02,3.093742508959991255e-01,2.654312414617047700e-01
6.325012726969433952e-02,2.514957798248200205e-01,2.077394583443696596e-01
4.525728860422392058e-02,2.127376050542637842e-01,1.625295209338718239e-01
8.705248296738113400e-02,2.950465776235696724e-01,2.558713994702784267e-01
7.149690819747940573e-02,2.673890577369975596e-01,2.238799361198515470e-01
7.593192386151942364e-02,2.755574783262457750e-01,2.429788006784535381e-01
1.032814571707185020e-01,3.213743256246809898e-01,2.575354367040847414e-01
9.438134148333005013e-02,3.072154642646265921e-01,2.554222848350331532e-01
1.273656305042939196e-01,3.568832168991614706e-01,3.213576993431208062e-01
5.940678851355458284e-02,2.437350785454456825e-01,2.011959765918640841e-01
6.927618229969804975e-02,2.632036897531986330e-01,2.167701662820731290e-01
4.374164409780487844e-02,2.091450312529677946e-01,1.778331231920457223e-01
5.479346688853681258e-02,2.340800437639586895e-01,2.151963330337582081e-01
1.007744064862518690e-01,3.174498487733958263e-01,2.400486757087233192e-01
8.353553845461408889e-02,2.890251519411660142e-01,2.346311103033045242e-01
6.761248259755733847e-02,2.600240038872513870e-01,2.101378288122365823e-01
8.473791436012291511e-02,2.910977745708869246e-01,2.428621339499196508e-01
7.982668836526536638e-02,2.825361717820664698e-01,2.360450911714966071e-01
5.740816474104983025e-02,2.396000098936764133e-01,2.034396325268714167e-01
7.050835631582727525e-02,2.655340963338367333e-01,2.316567990930525345e-01
7.416402512503800226e-02,2.723307274712826187e-01,2.329384187105191795e-01
7.005436259675072719e-02,2.646778468190164602e-01,2.116288161250527433e-01
6.281190456456367532e-02,2.506230327894140020e-01,2.037605951726668974e-01
5.297657462537894157e-02,2.301664063789043424e-01,1.739241515389143289e-01
6.024988059089590731e-02,2.454585109359541106e-01,1.956891275528535035e-01
9.170547999667756633e-02,3.028291267310289081e-01,2.744188819210197638e-01
5.915226142715115237e-02,2.432123792637849169e-01,2.067206966265776047e-01
6.598757405345051508e-02,2.568804664692325712e-01,2.083132145475716235e-01
8.554431796741622518e-02,2.924796026519049796e-01,2.570408879929150237e-01
4.203203355083680315e-02,2.050171542843105543e-01,1.688013781009461423e-01
7.052160915886915293e-02,2.655590502296413247e-01,2.171956866778620154e-01
7.734903054002194300e-02,2.781169368090011806e-01,2.365856725390075854e-01
9.524603038408453737e-02,3.086195560622893019e-01,2.679733476201362485e-01
8.595476017358759380e-02,2.931804225619227822e-01,2.266742519225533048e-01
4.870933955015366301e-02,2.207019246634556731e-01,1.894469656275131475e-01
5.475462272696592081e-02,2.339970570903957270e-01,1.991020354290408134e-01
7.380063166421581278e-02,2.716627167356901462e-01,2.342101676843456604e-01
8.095034437934187088e-02,2.845177400081440600e-01,2.477182581906392511e-01
7.221667605152737313e-02,2.687316059780229249e-01,2.279209567217950483e-01
6.455491908450397553e-02,2.540766008205084248e-01,1.992737325967826600e-01
9.283063298593577373e-02,3.046811989374069718e-01,2.520839017008056349e-01
6.285844213335607666e-02,2.507158593574728145e-01,2.033499414374378422e-01
9.498112066937630660e-02,3.081900723082693916e-01,2.539927814419259966e-01
6.229744342289349895e-02,2.495945580794851626e-01,2.054844807953979113e-01
7.303588449398992766e-02,2.702515207986625478e-01,2.248268210023097180e-01
9.717246457094687317e-02,3.117249822695429828e-01,2.726318784384605953e-01
6.248520612449783712e-02,2.499704104979184049e-01,2.047248941435217684e-01
5.898009798969509193e-02,2.428581849345314847e-01,1.942599549433860762e-01
6.496968690003339375e-02,2.548915198668512128e-01,1.876853264198254101e-01
8.353782844923832163e-02,2.890291134976515353e-01,2.517849197629906666e-01
6.111741141230600527e-02,2.472193588946990372e-01,1.941916489948811164e-01
9.894647238704191994e-02,3.145575819894378400e-01,2.605484218483191117e-01
8.434741557200267636e-02,2.904262652929356925e-01,2.539127988285078130e-01
5.510585870258855046e-02,2.347463710104770729e-01,1.886427211680066218e-01
7.429768835525205062e-02,2.725760230747599211e-01,2.224747156952187055e-01
8.490374586549617741e-02,2.913824735043207270e-01,2.212254532418261033e-01
1.051086766211318108e-01,3.242046832189994787e-01,2.771607657224240961e-01
6.810365098292177344e-02,2.609667622187196723e-01,1.958868902211746699e-01
5.752525727423248719e-02,2.398442354409054400e-01,1.988877882709061684e-01
9.964826117273087314e-02,3.156711281899737820e-01,2.773811153081923719e-01
9.153024856208716309e-02,3.025396644443289484e-01,2.683425886790860027e-01
5.734264923863806318e-02,2.394632523763052523e-01,1.910374395844970652e-01
8.405491587858139602e-02,2.899222583358880279e-01,2.475702434229800908e-01
6.120566826428112256e-02,2.473977935719741394e-01,2.119986725480619560e-01
9.698757617166818557e-02,3.114282841549048664e-01,2.720890647429068943e-01
9.094450746912333128e-02,3.015700705791662939e-01,2.485676618585284103e-01
5.603898888884704943e-02,2.367255560535174996e-01,2.011840245052398668e-01
7.448732640746871803e-02,2.729236640664724489e-01,2.280371689385897183e-01
7.618666486820471762e-02,2.760193197372327600e-01,2.284189686969437527e-01
4.901794171079614654e-02,2.213999586964644217e-01,1.631629648527754828e-01
9.120479825671874707e-02,3.020013216141921863e-01,2.419262866500800635e-01
7.999512942489060696e-02,2.828341023018451361e-01,2.312129548868449291e-01
5.335936586036619383e-02,2.309964628741448811e-01,1.735725108471016798e-01
1.021389469327989297e-01,3.195918442839224549e-01,2.616365555322560099e-01
9.243911509075852795e-02,3.040380158643957165e-01,2.510968027072478792e-01
5.048881278458335065e-02,2.246971579361504712e-01,1.996694520447808430e-01
